transaction_id,transaction_date,sender_account_id,receiver_account_id,transaction_type,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,customer_age_group,customer_city,kyc_level,login_attempts,account_age_days,risk_score,is_fraud
FT00002277,2025-10-30 00:04:18,A0001900,A0009260,transfer,397.27,173655.06,173257.79,270009.31,270406.58,46-60,Indore,basic,2,234,19,0
FT00014190,2025-06-13 00:06:56,A0001161,A0008570,debit,232.13,33270.45,33038.32,204121.61,204353.74,46-60,Pune,standard,2,58,30,0
FT00014103,2025-08-18 13:50:03,A0002780,A0005703,cash_in,2113.99,241337.54,239223.55,172025.06,174139.05,36-45,Indore,standard,1,932,12,1
FT00008317,2025-02-07 12:04:01,A0004520,A0005962,debit,402.88,37306.65,36903.77,70573.49,70976.37,26-35,Indore,enhanced,3,550,13,0
FT00006182,2025-09-05 22:48:35,A0000748,A0006023,debit,246.86,8974.61,8727.75,142099.14,142346,36-45,Mumbai,enhanced,1,815,18,0
FT00012281,2025-12-07 00:31:38,A0002546,A0005624,transfer,323.65,82135.72,81812.07,47723.02,48046.67,18-25,Kolkata,enhanced,3,1462,21,0
FT00013659,2025-08-15 06:23:43,A0002503,A0006874,transfer,175.78,182025.55,181849.77,56476.6,56652.38,46-60,Chennai,basic,1,1455,27,0
FT00002928,2025-10-27 17:14:49,A0002166,A0005760,transfer,103.15,220007.68,219904.53,175321.53,175424.68,18-25,Delhi,enhanced,2,1546,19,0
FT00010699,2025-07-26 04:24:37,A0002454,A0009436,cash_out,603.29,68095.06,67491.77,65040.73,65644.02,18-25,Pune,basic,2,676,26,0
FT00003275,2025-12-30 08:21:08,A0003836,A0009648,cash_in,591.49,154360.41,153768.92,19793.65,20385.14,18-25,Kolkata,basic,1,1552,20,0
FT00000173,2025-07-19 22:51:23,A0003890,A0009745,transfer,572.75,102245.27,101672.52,4862.58,5435.33,36-45,Chennai,standard,2,1619,19,0
FT00013724,2025-03-18 10:38:34,A0002873,A0006641,bill_payment,358.9,197896.71,197537.81,211359.55,211718.45,46-60,Kolkata,standard,1,206,16,0
FT00005685,2025-04-19 06:41:15,A0002152,A0006912,transfer,334.64,25545.87,25211.23,47217.79,47552.43,26-35,Hyderabad,basic,1,1026,26,0
FT00000170,2025-03-30 07:22:16,A0001205,A0005607,bill_payment,517.49,140275.21,139757.72,42426.16,42943.65,36-45,Hyderabad,,1,447,18,0
FT00012178,2025-06-29 20:44:12,,A0009873,transfer,2150.1,223055.03,220904.93,98697.47,100847.57,60+,Hyderabad,standard,1,1396,18,0
FT00006863,2025-09-17 07:56:09,A0004735,A0009144,cash_in,397.13,175508.15,175111.02,279071.05,279468.18,18-25,Bengaluru,standard,3,325,17,0
FT00014000,2025-03-10 20:07:52,A0003067,A0006042,cash_in,216.7,154889.19,154672.49,49547.78,49764.48,18-25,Indore,standard,2,1160,20,0
FT00006919,2025-05-22 15:18:50,A0000874,A0007544,transfer,1139.98,98919.75,97779.77,215597.49,216737.47,36-45,Hyderabad,STANDARD,2,1443,25,0
FT00008922,2025-06-07 12:14:50,A0003645,A0005042,transfer,3397.5,37887.28,34489.78,189343.67,192741.17,60+,Indore,enhanced,1,1311,25,0
FT00013616,2025-04-06 21:15:50,A0000681,A0008286,transfer,910.05,90952.28,90042.23,130144.71,131054.76,18-25,Hyderabad,standard,1,1700,30,0
FT00007244,2025-05-02 17:30:26,A0004868,A0009691,debit,623.87,152893.48,152269.61,159376.16,160000.03,46-60,Delhi,basic,1,352,22,0
FT00005080,2025-12-20 19:06:23,A0001820,A0006627,cash_out,2030.37,38716.07,36685.7,92765.86,94796.23,26-35,Hyderabad,standard,1,413,30,0
FT00011965,25/11/2025,A0001105,A0007168,cash_out,590.25,108811.64,108221.39,19509.91,20100.16,26-35,Hyderabad,enhanced,2,1589,21,0
FT00004388,2025-10-27 06:37:44,A0001412,A0005841,bill_payment,140.38,193828.16,193687.78,252767.78,252908.16,46-60,Hyderabad,,1,655,11,0
FT00009074,2025-11-03 02:31:47,A0001053,A0007248,debit,1407.99,155269.38,153861.39,234992.71,236400.7,26-35,Kolkata,enhanced,3,1771,19,0
FT00013596,2025-03-27 12:36:02,A0001190,A0008310,cash_out,530.45,228898.04,228367.59,153314.97,153845.42,36-45,Delhi,standard,1,1243,17,0
FT00010747,2025-06-07 21:16:14,A0000829,A0006796,debit,173.05,68414.21,68241.16,201300.26,201473.31,36-45,Pune,basic,1,50,36,0
FT00006013,2025-07-19 08:14:06,A0004987,A0005096,bill_payment,1666.58,125014.87,123348.29,153008.43,154675.01,60+,Bengaluru,basic,1,232,12,0
FT00009018,2025-03-01 23:30:10,A0000327,A0009825,cash_out,423.36,160390.3,159966.94,42997.16,43420.52,60+,Bengaluru,standard,1,1393,17,0
FT00013396,2025-12-17 19:53:09,A0004282,A0009991,transfer,1176.67,119247.56,118070.89,8093.8,9270.47,18-25,Indore,basic,1,502,25,0
FT00004239,2025-09-19 19:58:19,A0000437,A0005644,bill_payment,1281.96,127598.41,126316.45,228732.43,230014.39,18-25,Delhi,enhanced,3,1370,17,0
FT00002096,2025-06-25 20:44:06,A0002034,A0006044,bill_payment,233.28,186745.52,186512.24,116640.68,116873.96,26-35,Delhi,enhanced,3,1268,16,0
FT00006832,2025-07-27 13:18:56,A0000018,A0005268,cash_out,477.43,134629.54,134152.11,122972.04,123449.47,18-25,Delhi,standard,1,651,19,0
FT00002143,2025-03-31 05:38:42,A0003351,A0005104,cash_in,52.06,74326.95,74274.89,259021.61,259073.67,36-45,Indore,basic,1,913,12,0
FT00009742,not_available,A0001399,A0007035,debit,1312.96,9005.07,7692.11,13662.74,14975.7,60+,Chennai,basic,1,296,8,0
FT00009907,2025-04-13 02:28:49,A0001535,A0009213,transfer,341.25,232532.04,232190.79,222707.32,223048.57,36-45,Delhi,basic,1,1544,31,0
FT00012966,16/05/2025,A0004591,A0008871,debit,2061.28,247569.26,245507.98,279261.56,281322.84,26-35,Indore,enhanced,2,475,12,0
FT00012530,2025-03-05 17:16:34,A0001781,A0009580,transfer,533.2,64581.1,64047.9,161844.82,162378.02,46-60,Indore,standard,1,1636,22,0
FT00000505,2025-03-15 12:30:22,A0000128,A0007150,transfer,640.34,148723.21,148082.87,246216.64,246856.98,26-35,Chennai,basic,1,636,33,0
FT00004665,25/11/2025,A0002823,A0007364,cash_out,341.95,222888.53,222546.58,188929.63,189271.58,26-35,Mumbai,basic,2,1070,23,0
FT00000698,2025-10-07 00:34:51,A0003675,A0005865,bill_payment,1689.26,30543.68,28854.42,260311.52,262000.78,36-45,Bengaluru,basic,2,328,11,0
FT00012951,2025-11-07 19:41:31,A0002059,A0007276,bill_payment,604.6,40558.03,39953.43,51220.08,51824.68,36-45,Delhi,standard,2,586,8,0
FT00013519,2025-06-06 21:06:42,A0003798,A0008603,transfer,59.67,211622.42,211562.75,51622.15,51681.82,60+,Chennai,enhanced,2,522,25,0
FT00005133,2025-05-05 08:26:08,A0003835,A0009146,debit,219.8,215856.42,215636.62,128790.25,129010.05,36-45,Mumbai,standard,3,783,8,0
FT00002670,2025-09-01 15:31:00,A0000936,A0008458,bill_payment,2750.09,192237.18,189487.09,78037.96,80788.05,26-35,Pune,enhanced,3,55,32,0
FT00007392,2025-05-03 18:55:26,A0004509,A0008154,cash_out,431.57,140153.44,139721.87,129829.84,130261.41,46-60,Delhi,standard,3,765,19,0
FT00011314,2025-11-28 04:25:14,A0001053,A0005341,cash_out,148.59,18273.81,18125.22,231384.81,231533.4,36-45,Bengaluru,enhanced,1,412,26,0
FT00000955,2025-10-26 20:14:50,A0001334,A0008214,bill_payment,1262.04,48613.98,47351.94,48683.31,49945.35,18-25,Indore,basic,1,1646,7,0
FT00011795,2025-09-01 16:25:42,A0000764,A0005297,bill_payment,2313.69,92506.42,90192.73,127511.28,129824.97,26-35,Delhi,basic,1,568,11,0
FT00011780,2025-02-23 05:15:45,A0004734,A0009116,bill_payment,44.18,229351.88,229307.7,248300.9,248345.08,60+,Delhi,standard,1,1700,11,0
FT00007923,2025-03-01 05:13:15,A0001207,A0006205,transfer,30.59,145868.32,145837.73,137098.4,137128.99,46-60,Mumbai,basic,3,994,33,0
FT00010739,2025-08-15 09:13:41,A0002966,A0005640,debit,426.88,69193.5,68766.62,75511.55,75938.43,36-45,Hyderabad,enhanced,1,1093,17,0
FT00013871,2025-02-10 21:20:26,A0000389,A0005557,bill_payment,1495.13,4117.38,2622.25,139780.24,141275.37,18-25,Indore,standard,3,559,11,0
FT00011583,2025-03-06 23:45:33,A0002701,A0005461,cash_in,1214.05,100745.66,99531.61,188016.83,189230.88,46-60,Mumbai,standard,1,1417,20,0
FT00007029,2025-07-16 01:15:08,A0001764,A0009625,transfer,148.81,97564.08,97415.27,254027.13,254175.94,26-35,Chennai,enhanced,3,974,30,0
FT00000068,2025-11-26 18:35:28,A0001156,A0007738,cash_out,1328.29,30167.57,28839.28,8666.65,9994.94,46-60,Chennai,basic,2,1342,29,0
FT00002418,2025-02-14 06:58:35,A0004162,A0007414,transfer,841.98,178254.07,177412.09,195835.81,196677.79,60+,Chennai,basic,1,284,31,0
FT00010988,2025-11-11 20:05:33,A0003256,A0009823,transfer,458.28,244312.7,243854.42,105130.72,105589,46-60,Delhi,standard,3,347,22,0
FT00000384,2025-12-08 09:50:51,A0004984,A0007831,transfer,6204.71,23386.04,17181.33,74359.65,80564.36,46-60,Hyderabad,enhanced,1,708,30,0
FT00008120,2025-02-18 22:26:36,A0002498,A0009317,bill_payment,378.03,217296.27,216918.24,170615.31,170993.34,60+,Delhi,standard,1,1336,14,0
FT00007330,2025-01-19 13:57:31,A0002385,A0005680,cash_in,321.56,25195.67,24874.11,173557.98,173879.54,18-25,Kolkata,standard,1,1256,14,0
FT00004116,2025-04-01 05:15:08,A0000979,A0005569,cash_out,644.28,186638.33,185994.05,72738.76,73383.04,60+,Pune,standard,2,442,18,0
FT00002342,2025-06-02 02:27:04,A0004787,A0009454,cash_out,2070.69,185419.61,183348.92,197047.07,199117.76,60+,Delhi,basic,2,1157,32,0
FT00013207,2025-10-20 00:29:31,A0001808,A0005078,debit,660.27,110175.55,109515.28,282125.83,282786.1,46-60,Kolkata,enhanced,1,95,13,0
FT00012838,2025-05-25 18:58:25,A0002945,A0009740,bill_payment,109,6678.34,6569.34,174031.53,174140.53,60+,Chennai,basic,1,1198,19,0
FT00011012,2025-04-18 04:28:46,A0000880,A0007079,cash_out,668.33,87941.91,87273.58,131834.5,132502.83,18-25,Mumbai,basic,1,839,25,0
FT00013805,2025-06-03 16:16:08,A0004745,A0005927,cash_out,229.33,48397.42,48168.09,65916.29,66145.62,46-60,Chennai,basic,3,68,44,0
FT00000915,2025-10-06 12:17:16,A0002095,A0006027,cash_in,234.28,181492.9,181258.62,84762.24,84996.52,18-25,Indore,standard,3,1665,9,0
FT00001552,2025-05-03 08:17:11,A0004182,A0008996,bill_payment,348.25,105337.45,104989.2,253374.35,253722.6,26-35,Kolkata,enhanced,2,230,7,0
FT00003181,2025-06-20 21:58:51,A0002365,A0009643,cash_in,232.81,143985.26,143752.45,135292.77,135525.58,26-35,Chennai,standard,1,1700,20,0
FT00002917,2025-09-15 08:05:33,A0003869,A0007682,debit,2351.39,248249.96,245898.57,145201.72,147553.11,60+,Pune,standard,1,669,10,0
FT00011285,2025-12-20 20:34:36,A0003969,A0007782,cash_in,1577.88,83981.76,82403.88,150331.17,151909.05,26-35,Pune,enhanced,1,759,16,0
FT00012780,2025-07-08 20:07:57,A0004954,A0006632,cash_in,191.65,194011.94,193820.29,33790.67,33982.32,18-25,Delhi,standard,1,1417,17,0
FT00008833,2025-05-30 06:21:27,A0000115,A0006042,transfer,2648.54,235653.91,233005.37,82511.93,85160.47,18-25,Mumbai,enhanced,1,1310,32,0
FT00001195,2025-02-23 20:48:40,A0004180,A0005788,cash_out,410.91,71206.71,70795.8,231918.71,232329.62,60+,Delhi,basic,1,911,24,0
FT00000897,2025-12-09 22:58:12,A0004601,A0009761,cash_out,820.05,40919.49,40099.44,91591.22,92411.27,60+,Bengaluru,enhanced,1,1787,28,0
FT00010442,2025-07-07 03:58:04,A0004572,A0005214,transfer,1080.93,237294.91,236213.98,152075.13,153156.06,60+,Mumbai,basic,1,1808,34,0
FT00002480,2025-05-29 16:32:52,A0003760,A0009877,cash_out,11286.58,236998.86,236796.32,244295.13,244497.67,26-35,Delhi,standard,1,1756,32,0
FT00002107,2025-08-06 03:27:25,A0002635,A0009583,debit,441.23,4420.26,3979.03,1123.1,1564.33,46-60,Kolkata,enhanced,1,470,21,0
FT00000563,2025-01-30 22:37:47,A0003088,A0005414,transfer,2136.9,247961.91,245825.01,218340.82,220477.72,26-35,Mumbai,basic,1,356,21,0
FT00008152,2025-05-18 04:50:13,A0000974,A0009752,cash_in,746.63,95268.55,94521.92,188948.78,189695.41,18-25,Delhi,basic,2,1555,9,0
FT00012332,2025-02-07 08:07:09,A0000889,A0006279,cash_in,325.42,244179.87,243854.45,155706.31,156031.73,46-60,Hyderabad,standard,2,530,9,0
FT00011702,2025-03-29 08:59:51,A0000909,A0006922,cash_in,1000.4,227542.04,226541.64,30210.2,31210.6,36-45,Hyderabad,enhanced,4,,32,0
FT00009689,2025-03-08 16:16:14,A0004279,A0005928,cash_out,25,179125.96,179100.96,107337.53,107362.53,60+,Chennai,enhanced,1,1305,16,0
FT00003712,2025-04-18 03:20:22,A0000480,A0009043,cash_out,134.88,22431.6,22296.72,17570.75,17705.63,36-45,Mumbai,standard,4,1465,36,0
FT00002940,2025-01-14 23:37:12,A0004165,A0006577,cash_out,176.01,130965.65,130789.64,225651.8,225827.81,26-35,Delhi,basic,3,1639,18,0
FT00014720,2025-03-05 00:56:10,A0000236,A0005269,debit,446.23,144774.63,144328.4,43049.57,43495.8,36-45,Pune,enhanced,3,1139,20,0
FT00013675,2025-03-30 18:29:04,A0004370,A0007347,transfer,567.44,161186.59,160619.15,172925.98,173493.42,46-60,Chennai,standard,1,686,27,0
FT00012990,2025-10-21 18:30:54,A0004924,A0008511,debit,591.54,190038.19,189446.65,287076.26,287667.8,36-45,Chennai,basic,1,1843,19,0
FT00013475,2025-12-20 04:26:54,A0001450,A0005902,debit,1744.3,182161.75,180417.45,193612.66,195356.96,36-45,Hyderabad,enhanced,2,437,6,0
FT00012340,2025-11-30 20:55:13,A0002559,A0008608,debit,217.59,104791.32,104573.73,182556.49,182774.08,46-60,Hyderabad,standard,1,210,14,0
FT00002581,2025-08-24 15:10:29,A0000511,A0009672,cash_out,1213.46,13014.14,11800.68,107876.63,109090.09,60+,Indore,standard,3,507,26,0
FT00013382,2025-07-17 14:12:55,A0004687,A0007293,transfer,58.53,188563.45,188504.92,249206.64,249265.17,60+,Bengaluru,basic,1,557,27,0
FT00004514,05/08/2025,A0004547,A0006267,transfer,389.44,88171,87781.56,201097.68,201487.12,18-25,Mumbai,standard,2,186,22,0
FT00012003,2025-10-02 17:54:31,A0004435,A0006107, bill_payment ,1146.09,232643.41,231497.32,159214.6,160360.69,18-25,Kolkata,standard,1,499,7,0
FT00014300,2025-08-07 04:25:15,A0001058,A0008219,transfer,1807.3,125059.07,123251.77,248621.33,250428.63,46-60,Pune,enhanced,1,1068,19,0
FT00004260,2025-11-05 08:23:14,A0002252,A0006130,cash_out,403.37,62870.24,62466.87,268995.66,269399.03,60+,Chennai,standard,1,1342,22,0
FT00009754,2025-10-09 23:46:25,A0000558,A0007982,transfer,837.57,168159.45,167321.88,11842.37,,36-45,Indore,standard,1,771,29,0
FT00002039,2025-09-14 16:40:39,A0004282,A0006258,debit,2292.68,98328.37,96035.69,136051.49,138344.17,36-45,Chennai,basic,3,710,11,0
FT00004655,2025-11-20 05:11:54,A0001479,A0009670,transfer,882.66,6492.99,5610.33,120238.93,121121.59,26-35,Bengaluru,standard,1,1558,18,0
FT00008068,2025-11-11 15:46:47,A0001677,A0005821,cash_in,31.48,249385.6,249354.12,276650.91,276682.39,26-35,Delhi,basic,2,1843,14,0
FT00007074,2025-02-06 22:20:52,A0001906,A0009202,bill_payment,219.97,14951,14731.03,279357.85,279577.82,26-35,Pune,,1,142,13,0
FT00010707,2025-05-18 12:59:28,A0001359,A0009686,debit,1624.9,54896.5,53271.6,269525.95,271150.85,36-45,Hyderabad,enhanced,2,556,22,0
FT00010227,2025-09-20 11:00:14,A0004012,A0006178,bill_payment,1192.82,179216.9,178024.08,118235.82,119428.64,46-60,Kolkata,enhanced,2,1211,7,0
FT00008187,2025-12-04 23:32:48,A0003043,A0005612,cash_in,453.32,125559.59,125106.27,85765.07,86218.39,18-25,Chennai,standard,3,950,11,0
FT00000457,2025-05-03 22:39:49,A0004918,A0007351,transfer,245.18,217536.8,217291.62,162244.15,162489.33,46-60,Bengaluru,basic,3,1530,28,0
FT00001598,2025-12-31 18:58:21,A0000183,A0005616,debit,770.1,191323.69,190553.59,28821.73,29591.83,36-45,Bengaluru,enhanced,1,853,16,0
FT00010755,2025-03-30 13:27:26,A0000320,A0005881,cash_in,1429.9,242594.6,241164.7,272914.18,274344.08,46-60,Indore,enhanced,1,1829,11,0
FT00011663,2025-04-15 18:36:17,A0003570,A0006439,cash_out,210.49,116826.86,116616.37,207294.44,207504.93,60+,PUNE,enhanced,1,940,17,0
FT00005308,2025-01-30 03:16:30,A0002961,A0007642,bill_payment,1786.99,38026.21,36239.22,171615.01,173402,18-25,Indore,enhanced,2,1152,14,0
FT00000067,2025-10-20 07:53:33,A0004296,A0008369,debit,719.15,43846.65,43127.5,134629.76,135348.91,26-35,Pune,basic,3,1761,8,0
FT00002344,2025-08-15 01:32:29,A0002500,A0005158,debit,431.2,14073.72,13642.52,152690.13,153121.33,60+,Delhi,enhanced,2,1284,15,0
FT00006641,2025-03-17 02:35:08,A0002447,A0009983,bill_payment,530.87,134396.44,133865.57,180742.01,181272.88,60+,Bengaluru,basic,1,1082,12,0
FT00005417,2025-02-17 20:12:13,A0003508,A0009411,cash_in,,54642,53792.55,127795.08,128644.53,46-60,Delhi,basic,1,751,12,0
FT00010224,2025-06-01 23:11:37,A0003312,A0005284,cash_out,76.51,226308.87,226232.36,272726.51,272803.02,18-25,Delhi,basic,3,1413,21,0
FT00014521,2025-01-01 04:08:29,A0002276,A0007115,debit,409.75,20397.78,19988.03,162670.86,163080.61,26-35,Mumbai,basic,1,650,21,0
FT00012302,2025-01-23 15:37:33,A0001763,A0008304,cash_in,677.69,190942.71,190265.02,232289.49,232967.18,18-25,Hyderabad,basic,4,1648,32,0
FT00011333,2025-11-01 23:40:33,A0002221,A0005655,transfer,797.92,21279.65,20481.73,194511.07,195308.99,46-60,Mumbai,basic,1,596,26,0
FT00010016,2025-05-01 14:27:35,A0001149,A0006618,bill_payment,391.38,240655.61,240264.23,145587.85,145979.23,26-35,Chennai,basic,4,1702,29,0
FT00007282,2025-03-09 16:34:21,A0003346,A0009417,transfer,1623.58,151575.37,149951.79,65522.7,67146.28,36-45,Indore,standard,3,1574,22,0
FT00001054,2025-11-08 14:38:45,A0004739,A0006220,cash_out,2659.2,39894.9,37235.7,69261.05,71920.25,60+,Hyderabad,basic,2,1840,20,0
FT00007097,2025-06-07 02:47:39,A0000898,A0009637,cash_out,90.99,183367.41,183276.42,291221.85,291312.84,26-35,Mumbai,basic,2,1365,20,0
FT00004653,2025-09-07 20:55:01,A0003117,A0006157,bill_payment,505.52,91090.64,90585.12,7571.59,8077.11,60+,Kolkata,basic,2,138,10,0
FT00000929,2025-03-08 18:01:41,A0001765,A0008908,bill_payment,447.85,210195.37,209747.52,58151.33,58599.18,46-60,Mumbai,enhanced,1,69,33,0
FT00008807,2025-10-10 00:28:14,A0003002,A0008830,cash_in,564.6,136488.45,135923.85,238970.29,239534.89,18-25,Hyderabad,standard,2,1440,13,0
FT00010933,2025-04-15 05:24:30,A0002852,A0008412,cash_in,145.28,167612.65,167467.37,226168.45,226313.73,18-25,Indore,standard,1,767,18,0
FT00003592,2025-02-17 17:22:48,A0001140,A0007155,cash_in,336.2,235076.57,234740.37,24953.13,25289.33,18-25,Mumbai,standard,3,1247,10,0
FT00006367,2025-06-07 09:37:43,A0003954,A0007751,debit,628.41,97582.83,96954.42,136053,136681.41,46-60,Mumbai,basic,2,964,13,0
FT00006615,2025-07-28 06:22:42,A0003326,A0005931,transfer,275.8,100217.57,99941.77,166561.79,166837.59,36-45,Mumbai,enhanced,1,827,29,0
FT00008776,2025-08-19 16:06:51,A0002428,A0007934,bill_payment,493.41,95132.73,94639.32,93085.67,93579.08,46-60,Kolkata,standard,2,1174,16,0
FT00009072,2025-08-21 10:55:56,A0000919,A0005683,debit,2551.77,163670.34,161118.57,237175.23,239727,60+,Hyderabad,standard,3,307,17,0
FT00014051,2025-05-11 00:43:04,A0002611,A0007831,cash_in,426.05,168457.37,168031.32,170861.09,171287.14,60+,Delhi,enhanced,1,1476,8,0
FT00000587,2025-07-07 20:41:28,A0003973,A0009452,bill_payment,1697.54,156608.32,154910.78,213767.54,215465.08,46-60,Chennai,enhanced,1,1506,8,0
FT00002377,2025-12-19 07:27:35,A0002747,A0007899,cash_out,1362.6,60810.19,59447.59,76617.57,77980.17,36-45,Chennai,enhanced,3,884,17,0
FT00008504,2025-01-22 17:58:56,A0001278,A0009384,cash_out,1488.54,245354.78,243866.24,15328.4,16816.94,60+,Kolkata,basic,1,257,20,1
FT00004160,2025-09-16 23:36:27,A0000616,A0007355,cash_out,210.06,210646.63,210436.57,291029.47,291239.53,36-45,Mumbai,enhanced,1,274,25,0
FT00008115,2025-08-17 09:55:54,A0004745,A0005113,debit,1868,69257.56,67389.56,207886.61,209754.61,26-35,Hyderabad,basic,1,678,9,0
FT00014436,2025-05-21 10:25:31,A0002112,A0009901,cash_in,1506.66,126801.99,125295.33,18245.25,19751.91,36-45,Indore,enhanced,1,231,18,0
FT00006004,2025-08-20 09:52:43,A0001213,A0008258,debit,206,54879.13,54673.13,125494.39,125700.39,26-35,Indore,enhanced,1,858,14,0
FT00012489,2025-01-07 07:48:40,A0001316,A0005342,cash_in,1817.25,18834.07,17016.82,280322.02,282139.27,60+,Delhi,basic,2,933,19,0
FT00005199,2025-01-12 11:34:36,A0004619,A0005267,transfer,252.02,210698.01,210445.99,202475.48,202727.5,36-45,Pune,standard,2,520,31,0
FT00006062,2025-07-07 17:37:15,A0003960,A0006194,cash_out,80.65,14134.86,14054.21,167747.12,167827.77,18-25,Mumbai,basic,1,255,23,0
FT00005597,2025-05-18 09:23:29,A0004203,A0007435,transfer,108.99,83229.27,83120.28,116474.96,116583.95,26-35,Delhi,enhanced,2,946,24,0
FT00012374,12/05/2025,A0001656,A0005874,bill_payment,1134.19,142121.03,140986.84,213494.57,214628.76,60+,Chennai,basic,1,161,20,0
FT00014379,2025-08-10 22:20:41,A0004569,A0005494,transfer,347.93,49386.23,49038.3,34133.86,34481.79,36-45,Kolkata,basic,1,543,28,0
FT00011934,2025-10-04 07:24:58,A0000799,A0006627,transfer,280.52,129522.33,129241.81,31938.92,32219.44,18-25, Hyderabad ,basic,2,1594,29,0
FT00000215,2025-10-21 02:17:37,A0002362,A0007963,cash_out,394.58,87616.09,87221.51,223653.28,224047.86,26-35,Pune,standard,2,1125,30,0
FT00001810,2025-06-28 19:51:11,A0003226,A0006868,transfer,1205.98,129275.56,128069.58,98063.07,99269.05,26-35,Mumbai,enhanced,5,980,41,0
FT00011143,2025-07-29 15:32:03,A0001853,A0006702,transfer,975.75,20127.12,19151.37,295718.3,296694.05,46-60,Hyderabad,enhanced,1,1400,32,0
FT00010271,2025-03-07 15:08:37,A0000481,A0007826,debit,623.6,243140.46,242516.86,230313.2,230936.8,36-45,Pune,basic,1,1151,14,0
FT00012132,2025-10-30 19:56:00,A0000340,A0006459,cash_in,1040.38,28625.63,27585.25,180866.03,181906.41,60+,Pune,enhanced,3,885,18,0
FT00001781,2025-07-20 00:28:30,A0002402,A0009241,bill_payment,164.44,27297,27132.56,164277.11,164441.55,18-25,Chennai,standard,1,858,11,0
FT00008616,2025-05-31 10:34:14,A0001870,A0008425,debit,178.56,227316.47,227137.91,55980.46,56159.02,46-60,Chennai,enhanced,1,489,20,0
FT00007817,2025-06-02 11:54:07,A0001315,A0009390,cash_in,614.79,14088.06,13473.27,191366.79,191981.58,26-35,Kolkata,basic,2,1205,15,0
FT00004740,2025-07-03 21:52:20,A0003306,A0006380,transfer,72.08,134631.87,134559.79,233831.24,233903.32,26-35,Kolkata,standard,3,784,32,0
FT00002534,2025-11-18 04:32:01,A0002756,A0005430,cash_in,3212.14,183759.17,180547.03,134724.3,137936.44,36-45,Indore,enhanced,1,667,14,0
FT00014806,2025-11-22 19:23:27,A0000278,A0008291,debit,660.39,227692.93,227032.54,186527.42,187187.81,60+,Delhi,enhanced,1,1045,16,0
FT00001949,2025-07-31 06:04:31,A0004803,A0009797,cash_in,336.77,122327.72,121990.95,60981.37,61318.14,46-60,Indore,basic,1,350,12,0
