transaction_id,transaction_date,customer_id,transaction_type,amount,customer_balance,location,device_type,transaction_hour,distance_from_home_km,transactions_last_1h,new_device,new_location,risk_score,is_fraud
SF00003618,2025-10-15 19:17:44,SC005541,deposit,160.83,12534.5,Hyderabad,other,11,37.7,0,0,0,10,0
SF00012974,2025-03-16 13:20:10,SC004806,bill_payment,160.83,311796.5,Pune,other,21,45.2,6,0,0,28,0
SF00006438,2025-08-26 21:54:42,SC004363,withdrawal,570.12,110985.9,Bengaluru,other,3,4.3,1,0,0,32,0
SF00003402,2025-11-22 10:38:13,SC004526,deposit,154.76,202268.29,Chennai, windows ,10,46.4,3,0,0,9,0
SF00003044,2025-08-08 03:42:57,SC001489,deposit,548.35,265200.69,Kolkata,android,3,98.3,6,0,0,50,0
SF00009866,2025-02-23 12:30:45,SC002343,purchase,2004.47,94841.01,Chennai,android,0,6.5,4,0,0,26,0
SF00014338,2025-06-22 04:17:21,SC003030,deposit,278.78,337547.57,Mumbai,windows,13,0.7,3,0,0,18,0
SF00002453,2025-09-10 12:00:46,SC004281,transfer,163.18,172529,Mumbai,ios,13,16.2,5,0,0,26,0
SF00009137,2025-04-01 11:36:06,SC001873,transfer,266.92,301143.92,Mumbai,windows,15,4.7,3,0,0,17,0
SF00019222,2025-07-25 21:30:13,SC001660,purchase,608.37,66958,,android,0,8.6,4,1,0,36,0
SF00009911,2025-09-16 09:40:40,SC002679,withdrawal,832.31,65922.57,Chennai,windows,11,3.4,0,0,0,9,0
SF00002157,2025-09-08 18:20:57,SC000795,transfer,399.05,293611.41,Mumbai,android,0,8.1,0,0,0,21,1
SF00013576,2025-03-25 19:28:52,SC004585,bill_payment,921.98,204424.52,Bengaluru,windows,20,9.7,6,0,0,26,0
SF00001584,2025-08-08 00:30:21,SC004500,bill_payment,202.09,349019.09,Mumbai,mac,4,10.1,5,0,0,38,0
SF00010920,2025-12-28 11:26:58,SC002583, purchase ,295.17,291403.36,Mumbai,mac,7,49.3,5,0,1,42,0
SF00002978,2025-11-29 07:31:02,SC000924,withdrawal,151.2,182672.41,Indore,ios,22,2.7,0,0,0,13,0
SF00000647,2025-08-14 04:50:35,SC003103,deposit,379.26,157590.99,Mumbai,ios,22,3.5,2,0,0,12,0
SF00017212,2025-10-23 08:40:40,SC000186,purchase,44.29,347074.76,Bengaluru,windows,5,7,2,0,0,13,0
SF00013106,2025-08-02 21:09:33,SC001891,transfer,77.9,44225.34,Bengaluru,ios,6,11.1,0,0,0,13,0
SF00018053,2025-01-23 21:54:46,SC003160,deposit,62.94,38664.27,Mumbai,android,6,21,1,0,1,25,0
SF00009038,2025-03-19 15:58:24,SC000227,withdrawal,113.62,118428.13,Indore, ios ,5,6,5,1,1,62,0
SF00005283,2025-07-27 09:08:58,SC004618,purchase,229.15,48071.63,Pune,android,6,53.3,0,0,0,10,0
SF00015964,2025-04-20 11:02:34,SC004956,transfer,97.51,79803,Mumbai,mac,15,13,2,1,0,20,0
SF00008638,2025-08-31 16:30:52,SC002822,bill_payment,1539.72,177804.64,Kolkata,ios,2,3.5,1,0,0,21,0
SF00015872,2025-12-22 13:45:05,SC005232,purchase,397.28,21596.48,Bengaluru,other,23,6.2,3,0,1,26,0
SF00009714,2025-09-27 20:33:14,SC004790,purchase,91.36,184244.81,Indore,mac,17,7.7,3,0,0,10,0
SF00018072,2025-12-27 18:18:33,SC001088,purchase,124.09,249571.1,Kolkata,windows,14,39.3,0,0,0,14,0
SF00011401,2025-10-01 09:07:16,SC003898,deposit,304.6,213111.4,Bengaluru,mac,1,1.3,0,0,1,36,0
SF00016220,2025-04-02 05:05:18,SC005664,withdrawal,241.12,325184.11,Mumbai,MAC,5,0.8,6,0,0,37,0
SF00011903,2025-08-21 12:20:50,SC002496,deposit,285.48,271190.63,Chennai,windows,22,3.3,2,0,1,31,0
SF00018031,2025-10-31 00:46:54,SC001212,transfer,360.12,305482.95,Hyderabad,mac,16,75,3,0,0,18,0
SF00018750,2025-09-19 00:47:51,SC003283,bill_payment,723.51,194238.76,Mumbai,ios,19,2.6,2,0,0,7,0
SF00017221,2025-09-21 12:20:02,SC000070,purchase,227.61,259660.9,Chennai,mac,5,19,6,0,0,37,0
SF00017762,2025-07-25 09:00:16,SC001229,purchase,353.61,284015.1,Mumbai,mac,21,17.4,6,0,0,30,0
SF00003978,2025-04-13 08:49:32,SC003367,deposit,149.1,155964.24,Hyderabad,android,12,24,3,0,0,7,0
SF00016604,2025-03-06 06:25:20,SC004089,purchase,540.27,249603.44,Hyderabad,windows,21,9,5,0,0,35,0
SF00010284,2025-07-09 07:27:51,SC004160,bill_payment,113.97,308735.58,Bengaluru,windows,6,2.4,6,1,0,38,0
SF00007931,2025-12-30 01:42:48,SC001936,bill_payment,174.63,176421.06,Kolkata,mac,7,2.7,0,0,0,18,0
SF00012009,2025-05-20 01:01:26,SC005184,purchase,890.73,278707.48,Delhi,ios,15,11,0,0,0,18,0
SF00007883,2025-02-17 06:17:15,SC002974,withdrawal,30.22,11321.25,Hyderabad,ios,7,2.5,0,0,0,13,0
SF00013250,2025-03-08 16:38:50,SC003222,deposit,38.19,323539.83,Delhi,ios,16,1.8,3,0,1,31,0
SF00001017,2025-02-15 14:59:44,SC002414,purchase,410.19,126697.18,Kolkata,ios,5,4.7,3,0,0,10,0
SF00016285,2025-11-03 10:04:30,SC003626, purchase ,161.9,303441.64,Hyderabad,mac,14,9,3,0,0,5,0
SF00018657,2025-04-16 06:06:52,SC003172,withdrawal,79.88,281776.55,Mumbai,ios,10,36.1,4,0,0,13,0
SF00018998,2025-11-09 12:08:52,SC004092,withdrawal,192.71,240130.23,Mumbai,android,12,2.5,5,0,1,46,0
SF00002282,2025-05-11 21:37:44,SC001098,purchase,601.28,343188.94,Delhi,windows,11,1.9,3,0,1,21,0
SF00016588,2025-07-22 15:27:29,SC002858,bill_payment,442,165491.18,Chennai,other,11,2.2,5,0,0,30,0
SF00004351,2025-02-03 05:01:27,SC002032,transfer,342.15,69949.21,Hyderabad,ios,4,4.9,4,0,0,29,0
SF00004569,2025-03-11 00:51:20,SC004840,transfer,113,290984.28,Indore,other,17,52.1,6,0,0,24,0
SF00008615,2025-05-02 00:06:48,SC001141,deposit,1236.74,217983.61,Pune,other,23,10.5,2,0,0,20,0
SF00018944,2025-05-20 11:50:12,SC002724,deposit,507.73,243757.77,Kolkata,mac,16,0.7,2,0,0,10,0
SF00016515,2025-02-26 04:06:33,SC000015,purchase,786.12,40476.95,Kolkata,windows,3,7.1,6,0,0,47,0
SF00009878,2025-05-13 17:54:25,SC005734,transfer,213.79,194888.67,Kolkata,mac,13,11.3,0,1,0,25,0
SF00009925,2025-02-16 01:31:44,SC003849,purchase,337.98,339176.57,Delhi,android,13,22.2,5,0,0,24,0
SF00014748,2025-01-13 05:29:40,SC001142,transfer,208.9,212558.12,Indore,windows,6,13.7,0,0,0,13,0
SF00010305,2025-08-25 19:24:25,SC001515,deposit,398.86,334418.07,Kolkata,ios,2,5.5,3,0,0,24,0
SF00011874,2025-09-12 03:37:07,SC004230,transfer,148.69,65377.59,Indore,ios,20,5.1,1,0,0,12,0
SF00003069,2025-02-19 02:14:56,SC002296,deposit,276.1,285103.22,Indore,mac,9,1.9,4,0,0,16,0
SF00005128,2025-11-09 02:33:46,SC003884, deposit ,125.18,40380.38,Hyderabad,android,18,16.4,,0,1,28,0
SF00003882,2025-07-20 00:49:40,SC000460,purchase,418.26,219522.65,Kolkata,other,5,31.8,2,0,0,5,0
SF00009949,2025-07-24 05:13:19,SC003770,withdrawal,228.3,169091.85,Chennai,mac,8,6.1,5,0,0,36,0
SF00018084,2025-03-16 02:37:33,SC003821,withdrawal,209.11,332323.97,Chennai,other,13,8.1,5,0,0,28,0
SF00004344,2025-05-20 01:32:23,SC001799,bill_payment,147.44,7437.85,Indore,other,12,16.6,2,0,0,13,0
SF00003214,2025-11-01 23:49:59,SC004697,withdrawal,260.6,176393.16,Delhi,android,6,11.6,2,0,0,16,0
SF00009625,2025-09-19 03:41:38,SC003600,purchase,223.64,258938.74,Delhi,android,5,2.7,1,0,1,26,0
SF00000359,2025-06-04 18:07:09,SC002004,deposit,138.95,114741.51,Delhi,mac,15,3.8,4,0,0,14,0
SF00012807,2025-04-11 23:08:56,SC000958,bill_payment,401.83,106106.34,Mumbai, ios ,21,1.7,3,0,0,16,0
SF00017776,2025-12-25 17:46:17,SC001693,deposit,46.51,262267.19,Chennai,windows,0,55.1,0,0,0,26,0
SF00013751,2025-12-20 12:41:39,SC000438,transfer,845.69,296819.38,Pune,other,18,32.1,2,0,0,8,0
SF00014348,2025-06-27 08:49:53,SC003049,purchase,471.37,299986,Delhi,mac,16,29.6,6,0,0,31,0
SF00009921,2025-09-21 18:11:38,SC000390,transfer,227.29,284313.62,Kolkata,ios,18,50.7,4,0,0,8,0
SF00017132,2025-09-13 20:00:29,SC001772,purchase,605.42,5383.09,Indore,mac,23,10.7,2,0,1,26,0
SF00018629,2025-06-14 04:31:16,SC002224,withdrawal,202.81,117431.17,Hyderabad,windows,7,26.3,4,0,0,13,0
SF00009673,2025-08-01 17:20:28,SC003914,purchase,90.91,157215.34,Hyderabad,mac,4,17.3,2,0,0,26,0
SF00009938,12/06/2025,SC000154,purchase,361.66,318358.65,Chennai,mac,8,6,4,0,0,8,0
SF00009613,2025-07-02 19:36:57,SC003561,bill_payment,16.33,83503.17,Bengaluru,windows,15,3.9,2,0,0,13,0
SF00012639,2025-03-31 22:56:09,SC005963,withdrawal,424.39,191588.63,Hyderabad,android,11,1.7,0,0,0,7,0
SF00009875,2025-01-22 13:50:38,SC003369,bill_payment,699.85,254755.74,Kolkata,android,10,5.1,1,0,0,7,0
SF00017439,2025-10-27 06:03:18,SC005420,bill_payment,412.24,297134.69,Mumbai,android,17,15.7,2,0,0,19,0
SF00002309,2025-02-04 13:30:02,SC005438,bill_payment,396.84,210718.44,Kolkata,mac,22,33.6,1,0,0,18,0
SF00011925,2025-11-13 09:34:25,SC004120,bill_payment,627.23,83719.56,Pune,mac,21,46.7,1,0,0,6,0
SF00002887,2025-09-08 08:24:47,SC000430,transfer,595.51,11864.95,Delhi,windows,3,27.8,0,0,0,30,0
SF00018485,,SC004825,transfer,184.98,99160.04,Mumbai,ios,4,1.4,0,0,0,26,0
SF00013364,2025-09-27 16:57:28,SC002114,transfer,147.77,287549.94,Indore,mac,10,1.5,0,1,0,24,0
SF00015368,2025-11-19 15:01:27,SC000767,withdrawal,1133.68,76816.46,Chennai,windows,5,37.4,6,0,0,30,0
SF00011896,2025-12-05 19:03:27,SC003614,transfer,77.31,108308.48,Mumbai,windows,17,7,5,0,0,37,0
SF00009700,2025-04-27 00:02:53,SC004117,withdrawal,79.05,303068.71,Indore,mac,15,9.1,3,0,1,27,0
SF00010974,2025-06-19 07:18:59,SC005175,withdrawal,183.8,332079.9,Indore,windows,23,8.1,2,1,0,27,0
SF00009019,2025-04-15 11:56:52,SC001998,bill_payment,202.59,241361.88,Pune,other,4,5.6,5,0,0,51,0
SF00010778,2025-08-06 14:37:53,SC000747,deposit,124.02,341587,Chennai,IOS,12,14.5,5,0,1,45,0
SF00001857,2025-04-11 14:45:03,SC000355,purchase,406.58,204190.46,Delhi,mac,10,4.3,0,0,0,11,0
SF00017091,2025-07-18 21:56:46,SC004916,purchase,1019.49,275434.35,Kolkata,windows,14,21.1,2,0,1,30,0
SF00011025,2025-08-20 23:59:37,SC000547,transfer,1306.26,295671.96,Hyderabad,other,14,3.1,1,0,0,13,0
SF00016438,2025-05-08 10:04:10,SC001492,withdrawal,315.97,340823.46,Pune,windows,9,4.1,2,0,0,8,0
SF00000614,2025-04-10 20:55:15,SC001444,bill_payment,82.61,165490.24,Delhi,ios,20,33.7,5,0,0,32,0
SF00006019,2025-03-06 02:05:09,SC001809,bill_payment,605.22,150209.44,Mumbai,android,2,1.7,1,0,0,22,0
SF00011201,2025-06-23 16:08:37,SC002337,withdrawal,587.44,160117.52,Chennai,windows,20,2.4,6,0,1,45,0
SF00009480,2025-01-07 18:05:47,SC003132,transfer,103.62,102350.09,Delhi,windows,1,3,5,0,1,66,0
SF00012181,2025-10-26 19:59:51,SC002370,transfer,252.73,228975.55,Kolkata,other,10,5.1,6,0,1,42,0
SF00005892,2025-04-21 09:30:22,SC002907,transfer,1653.31,213586.73,Kolkata,windows,13,3.4,4,0,0,18,0
SF00010329,2025-01-30 20:45:24,SC004015,deposit,106.81,153793.72,Mumbai,windows,2,12.2,3,0,1,36,0
SF00000553,2025-02-02 06:30:32,SC000173,transfer,146.5,24177.38,Hyderabad,android,8,12.5,0,0,0,12,0
SF00001384,2025-04-30 22:11:40,SC005598,transfer,88.36,323097.26,Pune,ios,10,1.1,4,0,0,5,0
SF00008391,2025-08-17 07:18:56,SC001300,deposit,93.04,212398.74,Mumbai,mac,0,4.4,4,0,0,27,1
SF00017492,2025-03-12 13:24:15,SC004088,transfer,2516.71,24603.04,Indore,windows,14,4.1,5,0,0,32,0
SF00004477,2025-11-12 22:45:16,SC002735,purchase,125.13,295058.56,Pune,mac,17,10,4,0,0,9,0
SF00012382,2025-03-12 23:50:34,SC002151,bill_payment,148.41,286867.09,Hyderabad,windows,18,16.2,0,0,0,13,0
SF00013353,2025-08-16 23:20:34,SC005986,withdrawal,43.64,285097.23,Pune,mac,17,16.9,3,0,0,16,0
SF00003193,2025-09-15 22:32:37,SC005732,bill_payment,89.67,81044.77,Chennai,other,10,29.7,0,0,0,9,0
SF00011051,2025-04-09 17:25:16,SC005092,withdrawal,296.06,25117.09,Hyderabad,android,19,4.7,1,0,0,17,0
SF00007008,2025-06-07 16:13:12,SC002037,withdrawal,212.49,123677.71,Kolkata,mac,16,9.8,0,0,0,5,0
SF00006281,2025-09-26 18:01:30,SC004395,transfer,723.96,137727.83,Delhi,mac,3,5.8,0,0,1,45,0
SF00013582,2025-11-02 23:28:09,SC001240,deposit,117.96,122259.91,Mumbai,android,17,2.4,4,0,0,13,0
SF00007547,2025-01-26 06:52:15,SC004827,transfer,315.7,155048.91,Pune,android,10,10.8,0,0,0,6,0
SF00016158,2025-12-19 18:50:51,SC000264,deposit,818.98,162398.53,Chennai,windows,17,23.6,4,0,0,14,0
SF00001812,2025-09-18 00:06:26,SC003849,deposit,212.05,310286.73,Bengaluru,ios,2,7.4,2,0,0,32,0
SF00010485,2025-11-23 08:08:28,SC002246,deposit,109.02,77781.3,Bengaluru,android,8,14.2,0,0,0,18,0
SF00008451,2025-09-16 23:11:48,SC004017,deposit,126.54,16258.94,Delhi,other,19,5.2,3,0,1,30,0
SF00006667,2025-11-12 23:43:51,SC002492,transfer,176.33,214716.18,Bengaluru,mac,,6,5,0,0,28,0
SF00014894,2025-11-01 08:41:23,SC003840,deposit,73.55,184408.9,Bengaluru,mac,17,35.2,0,0,0,13,0
SF00010627,2025-04-16 06:18:45,SC004993,withdrawal,480,48813.93,Chennai,android,17,22.9,3,0,0,15,0
SF00006943,2025-11-04 17:05:32,SC000911,transfer,123.94,130097.16,Bengaluru,mac,0,2.5,3,0,0,34,0
SF00010156,2025-07-18 18:37:58,SC001929,bill_payment,77.01,47788.18,Pune,ios,6,3.4,2,0,0,19,0
SF00002056,2025-06-13 15:01:27,SC004670,transfer,198.69,335699.56,Bengaluru,android,5,1.4,4,0,1,26,0
SF00009231,2025-10-11 17:50:50,SC001089,bill_payment,161.27,337453.85,Bengaluru,mac,0,5.4,2,0,0,34,0
SF00014531,2025-01-14 03:29:37,SC003475,transfer,271.09,299864.15,Chennai,android,4,4.8,6,,0,43,0
SF00003321,2025-09-06 02:03:33,SC004969,withdrawal,180.7,164652.99,Pune,ios,9,3.7,0,0,0,11,0
SF00010263,2025-05-23 14:07:53,SC001024,transfer,165.88,91391.9,Pune,other,19,7.6,4,0,1,28,0
SF00006744,2025-09-02 04:25:52,SC002661,deposit,191.78,264036.64,Kolkata,android,7,1.6,2,0,0,9,0
SF00018552,2025-08-24 20:53:08,SC004604,transfer,791.47,276230.22,Kolkata,ios,22,13.5,1,0,0,6,0
SF00005432,2025-09-03 15:37:27,SC001014,purchase,52.15,270476.66,Delhi,android,6,13.1,2,0,0,14,0
SF00011288,2025-04-18 05:55:34,SC003389,purchase,328.22,151433.18,Kolkata,windows,15,8.9,1,0,0,17,0
SF00002365,2025-10-09 17:57:12,SC003936,transfer,133.02,245091.38,Delhi,ios,14,8.8,3,0,0,13,0
SF00015531,2025-05-29 08:26:01,SC000205,withdrawal,161.15,279642.77,Delhi,mac,4,45.8,4,0,0,23,0
SF00000670,2025-12-13 15:08:12,SC000287,transfer,50.37,158665.3,Bengaluru,mac,10,4.2,6,0,0,32,0
SF00003201,2025-07-08 19:18:47,SC000822,purchase,597.36,104580.45,Bengaluru,android,6,73,0,0,0,9,0
SF00019243,2025-09-10 15:38:37,SC005221,deposit,481.06,149285.49,Indore,mac,12,7.8,4,0,1,30,0
SF00019996,2025-01-09 00:36:55,SC000505,withdrawal,406.8,181542.89,Delhi,android,6,35.8,0,1,0,25,0
SF00007254,2025-05-15 11:25:19,SC004516,withdrawal,370.98,259476.18,Delhi,android,14,13.6,2,0,0,7,0
SF00014789,2025-03-11 03:00:48,SC000743,bill_payment,402.65,343132.27,Chennai,mac,20,22.1,3,0,1,32,0
SF00015480,2025-03-28 01:00:12,SC002272,purchase,178.03,291275.95,Delhi,android,7,13.8,2,0,0,17,0
SF00019741,2025-03-05 17:11:55,SC002550,purchase,604.83,319829.7,Hyderabad,mac,9,24.5,0,0,1,20,0
SF00019735,2025-07-26 23:26:15,SC001160,deposit,813.55,258118.35,Chennai,ios,2,20.3,1,0,0,24,0
SF00000289,2025-04-30 15:10:04,SC005336,bill_payment,135.78,315289.42,Mumbai,windows,4,51,1,0,0,33,0
SF00006764,2025-09-12 06:20:24,SC004438,transfer,208.82,118155.86,Mumbai,android,3,0.8,1,0,0,28,0
SF00019324,2025-11-26 18:17:16,SC001909,deposit,157.76,321371.32,Delhi,ios,6,2.4,6,0,0,38,0
SF00002731,2025-11-15 16:50:09,SC005160,transfer,92.86,211410.91,Mumbai,ios,12,9.9,2,,1,21,0
SF00000961,2025-06-13 01:02:43,SC004385,deposit,158.27,256811.32,Chennai,other,3,3.4,3,0,0,34,0
SF00011345,2025-01-27 03:47:16,SC005280,purchase,368.92,216344.13,Pune, other ,2,96.7,4,0,0,22,0
SF00002765,2025-04-27 10:54:05,SC003161,deposit,1594.07,124766.88,Chennai,windows,11,2.1,5,1,0,45,0
SF00006042,2025-07-05 21:32:12,SC002150,purchase,91.41,135273.03,Chennai,mac,,18.2,3,0,0,18,0
SF00015863,2025-01-23 13:05:23,SC001700,deposit,135.06,251307.74,Kolkata,android,15,42.9,0,0,0,18,0
SF00018489,2025-04-05 14:46:51,SC004422,purchase,81.66,22544.68,Kolkata,ios,2,16.8,0,0,0,28,0
SF00001397,2025-08-24 10:23:45,SC002366,bill_payment,372.85,308254.03,Delhi,other,13,24.5,2,1,1,47,0
SF00015052,2025-11-07 06:53:17,SC004648,withdrawal,214.29,89786.51,Hyderabad,android,13,2.6,4,0,0,19,0
SF00013686,2025-05-19 01:22:08,SC001981,bill_payment,178.67,231856.76,Delhi,mac,2,13.2,6,0,0,41,0
SF00005560,2025-08-25 19:15:54,SC002252,withdrawal,142.67,52011.22,Bengaluru,windows,4,2.8,2,0,0,33,0
SF00016622,2025-01-01 16:07:17,SC005613,purchase,1649.19,121952.45,Kolkata,ios,21,7.5,1,0,1,30,0
SF00003527,2025-07-25 00:04:06,SC004802,transfer,451.9,45961.35,Pune,android,10,24.3,3,0,0,15,0
SF00001938,2025-06-27 17:57:12,SC001701,transfer,102.99,199391.56,Chennai,ios,2,14.9,6,0,1,62,1
SF00017994,2025-01-30 20:12:06,SC003381, withdrawal ,111.7,174251.96,Mumbai,android,23,1.5,1,0,0,19,0
SF00015355,2025-07-26 19:43:10,SC002621,transfer,504.49,182649.84,Hyderabad, windows ,1,3.7,2,0,0,29,0
SF00004003,2025-10-25 15:09:27,SC005409,bill_payment,254.92,88313.87,Indore,ANDROID,8,2.7,0,0,0,17,0
SF00019175,2025-10-19 04:53:55,SC002322,purchase,374.66,270271.6,Indore,other,21,48.8,0,0,0,19,0
SF00003943,2025-09-25 18:48:23,,bill_payment,67.9,92673.58,Kolkata,android,11,2.1,1,0,0,9,0
SF00016723,2025-03-29 16:31:37,SC000573,deposit,147.77,281776.64,Pune,android,21,16.1,5,1,0,45,0
SF00002585,2025-01-27 14:49:25,SC005164,purchase,94.6,229968.95,Delhi,windows,20,7.9,0,0,0,15,0
SF00019014,2025-06-24 11:18:49,SC002611,transfer,1426.98,73312.85,Bengaluru,android,9,3.6,1,0,0,15,0
SF00004601,2025-06-08 10:29:50,SC000503,purchase,122.17,343118.02,Indore,android,9,9.7,6,0,0,34,0
SF00010482,2025-08-04 02:22:37,SC005519,bill_payment,92.39,86104.72,Chennai,mac,16,8.9,2,0,1,30,0
SF00012535,2025-09-14 06:06:25,SC003043,withdrawal,225.31,334934.15,Delhi,windows,19,7.9,1,0,1,26,0
SF00012537,2025-11-27 17:03:48,SC004127,transfer,245.55,108663.73,Hyderabad,windows,16,1.7,2,0,0,11,0
SF00004211,2025-11-25 16:49:14,SC005139,deposit,496.85,344524.44,Hyderabad,android,14,27.7,5,0,0,24,0
SF00019177,2025-01-01 02:14:45,SC004573,bill_payment,1031.5,166041.35,Delhi,ios,12,8,2,0,0,18,0
SF00003459,2025-09-02 11:34:16,,bill_payment,1475.68,330498.61,Chennai,android,12,8.1,4,0,0,17,0
SF00017512,2025-03-22 00:07:51,SC005894,deposit,281.39,238980.18,Hyderabad,mac,11,2.8,2,0,0,12,0
SF00018910,2025-12-08 12:36:13,SC002581,deposit,140.42,326693.6,Kolkata,android,22,14.9,3,0,1,26,0
SF00018644,2025-12-21 07:34:47,SC004177,transfer,532.44,102658.4,Pune,windows,11,2.4,2,0,0,17,0
SF00005337,2025-01-16 14:57:55,SC001563,withdrawal,261.67,316168.77,Mumbai,android,8,67.9,5,0,0,24,0
SF00011175,2025-11-03 23:04:39,,deposit,47.74,284642.68,Chennai,mac,4,3.9,2,1,1,49,0
SF00006883,2025-10-05 10:22:10,SC005003,withdrawal,127.67,155849.88,Chennai, mac ,21,10.3,5,0,0,36,0
SF00008520,2025-09-14 18:46:05,SC001528,withdrawal,99.29,192073.85,Delhi,ios,18,20,6,0,0,23,0
SF00001044,2025-11-11 15:36:54,SC001571,bill_payment,132.85,318406.08,Delhi,other,10,40.3,0,0,0,7,0
SF00006740,2025-04-07 23:42:11,SC002058,withdrawal,135.51,151945.74,Pune,android,16,10.3,4,0,0,8,0
SF00011412,2025-11-12 15:50:09,SC005451,bill_payment,215.03,254595.7,Chennai,android,23,8.3,4,0,0,9,0
SF00003896,2025-12-20 11:29:44,SC000739,withdrawal,334.21,308077.66,Pune,windows,18,26.1,1,0,0,20,0
SF00013607,2025-05-16 12:36:54,SC001214,transfer,376.47,210293.01,Hyderabad, other ,23,126.1,3,0,0,38,0
SF00000500,2025-09-19 23:15:47,SC001238,deposit,102.51,66029.43,Indore,windows,13,6.5,3,0,0,14,0
SF00017795,2025-11-28 07:03:14,SC004321,transfer,551.39,204629.24,Indore,ios,4,3,4,0,0,31,0
SF00002195,2025-07-16 23:47:02,SC001262,transfer,128,112713.11,Pune,IOS,7,49.6,1,1,0,31,0
SF00017631,,SC004280,deposit,250.82,281737.39,Kolkata,android,18,3.5,3,0,0,15,0
SF00011823,2025-07-12 20:41:44,SC005629,transfer,1542.27,160779.29,Indore,windows,2,6,0,0,0,21,0
SF00019914,2025-09-17 11:30:55,SC003910,transfer,1981.67,40071.15,Indore,windows,4,7.3,5,0,0,49,0
SF00004680,2025-06-11 23:22:34,SC001361,withdrawal,215.5,177043.14,Bengaluru,android,6,7,1,0,0,19,0
SF00013799,2025-11-01 06:52:04,SC005783,purchase,197.28,347123.49,Mumbai,android,7,8.5,3,0,0,5,0
SF00015607,2025-02-10 16:59:42,SC002394,bill_payment,215.52,245120.35,Indore,ios,13,3.7,4,0,0,18,0
SF00015997,2025-08-24 13:51:33,SC001069,deposit,122.36,124327.35,Bengaluru,OTHER,10,2.9,0,0,0,18,0
SF00012637,2025-01-16 01:22:57,SC000448,transfer,305.97,216093.76,Chennai,other,21,11.3,1,0,0,19,0
SF00016750,2025-12-23 17:38:23,SC003890,withdrawal,185.6,49156.56,Delhi,ios,5,4.2,2,0,0,5,0
SF00014314,2025-01-15 06:02:28,SC001862,bill_payment,714.35,240011.35,Chennai,android,12,29,6,0,0,29,0
SF00002340,2025-03-28 11:41:28,SC001870,transfer,181.42,86050.81,Bengaluru,mac,21,34.4,6,0,0,27,0
SF00003557,2025-08-09 10:50:19,SC003101,transfer,252.86,126983.5,Pune,ios,8,8.4,4,0,0,10,0
SF00008780,2025-01-22 14:41:27,SC005047,deposit,199.2,24702.08,Indore,ios,20,6.9,5,0,0,23,0
SF00007857,2025-06-30 07:51:47,SC002111,transfer,54.91,271189.63,,other,8,2.7,5,0,1,42,1
SF00017874,2025-12-01 19:22:07,SC000728,transfer,120.29,136177.92,Mumbai,other,2,3.4,0,0,0,35,0
SF00004417,2025-10-13 06:54:02,SC004061,bill_payment,126.35,207360.75,Pune,windows,18,31.9,3,0,0,8,0
SF00010417,2025-01-01 08:12:56,SC002478,purchase,843.29,249066.96,Delhi,windows,0,4,4,0,0,33,1
SF00017643,2025-07-02 19:14:13,SC002855,deposit,358.09,153915.68,Mumbai,windows,9,6.4,0,0,0,10,0
SF00009688,2025-02-07 13:08:56,SC000304,withdrawal,575.64,44653.61,Mumbai,mac,1,5.1,6,1,0,61,0
SF00006681,2025-04-14 12:34:31,SC003811,purchase,627.05,313244.55,Mumbai,ios,8,8.6,3,0,0,12,0
SF00017202,2025-10-18 20:42:57,SC003403,bill_payment,1177.81,23936.49,Indore,ios,20,2.4,5,0,0,32,0
SF00006705,2025-09-19 08:07:34,SC003917,deposit,696.66,287844.05,Chennai,other,23,9.4,6,0,0,29,0
SF00007434,2025-08-13 21:25:06,SC003659,purchase,617.31,281802.07,Bengaluru,other,4,1.8,3,0,0,26,0
SF00001266,2025-05-14 02:14:59,SC001461,transfer,653.1,224723.38,Bengaluru,windows,21,3.7,1,0,0,12,0
SF00007598,2025-03-29 15:56:23,SC004892,deposit,452,246567.7,Bengaluru,mac,8,28.7,3,0,0,18,0
SF00016369,2025-05-10 00:50:39,SC000109,transfer,123.58,20888.59,Kolkata,ios,0,1.7,3,1,0,44,0
SF00018540,2025-06-06 08:11:59,SC003223,withdrawal,110.5,221409.9,Delhi,other,19,12.9,5,0,0,27,0
SF00006135,2025-12-08 21:36:39,SC005504,deposit,43.09,229468.12,Bengaluru,android,11,1.7,2,0,0,12,1
SF00011337,2025-04-06 17:09:58,SC005388,deposit,218.37,340582.19,Mumbai,android,11,24.5,0,0,1,26,0
SF00001743,2025-09-20 18:59:24,SC004514,withdrawal,902.56,245895.26,Bengaluru,other,3,15.3,5,0,1,58,0
SF00003910,2025-05-22 10:46:30,SC001971,withdrawal,3596.03,171455.62,Bengaluru,android,3,2.6,2,0,0,28,0
SF00019267,2025-02-15 18:42:08,SC002224,bill_payment,399.11,197930.74,Bengaluru,windows,7,8.5,2,1,0,22,0
SF00018569,2025-05-15 08:39:20,SC003803,deposit,1436.54,283648.39,Mumbai,ios,10,13.2,4,0,0,11,0
SF00016790,2025-01-12 01:12:55,SC001469,purchase,101.51,145184.93,Hyderabad,windows,6,16.7,1,0,0,6,0
SF00008667,2025-08-09 09:19:23,SC002378,withdrawal,394.59,17191.07,Delhi,mac,23,4.2,1,0,0,16,0
SF00002024,2025-03-16 23:39:11,SC000862,deposit,377.2,205403.81,Hyderabad,windows,13,27.6,6,0,0,30,0
